0.058000 	 0.000200 
0.068000 	 0.000200 
0.078000 	 0.000200 
0.088000 	 0.000200 
0.098000 	 0.000200 
0.108000 	 0.000200 
0.118000 	 0.000200 
0.128000 	 0.000200 
0.138000 	 0.000200 
0.148000 	 0.000200 
0.158000 	 0.000200 
0.168000 	 0.000200 
0.178000 	 0.000200 
0.188000 	 0.000200 
0.198000 	 0.000200 
0.208000 	 0.000200 
0.218000 	 0.000200 
0.228000 	 0.000200 
0.238000 	 0.000200 
0.248000 	 0.000200 
0.258000 	 0.000200 
0.268000 	 0.000200 
0.278000 	 0.000200 
0.288000 	 0.000200 
0.298000 	 0.000200 
0.308000 	 0.000200 
0.318000 	 0.000200 
0.328000 	 0.000200 
